GENE_NAME	CHROM
CTB-31O20.4	chr19
CTB-31O20.6	chr19
KLF16	chr19
CTB-31O20.8	chr19
CTB-31O20.2	chr19
ABHD17A	chr19
SCAMP4	chr19
ADAT3	chr19
CSNK1G2	chr19
CSNK1G2-AS1	chr19
BTBD2	chr19
AC005306.3	chr19
LLNLR-304A6.1	chr19
LLNLR-304A6.2	chr19
AC007136.1	chr19
MKNK2	chr19
MOB3A	chr19
IZUMO4	chr19
AP3D1	chr19
DOT1L	chr19
AC004490.1	chr19
PLEKHJ1	chr19
MIR1227	chr19
SF3A2	chr19
AMH	chr19
MIR4321	chr19
JSRP1	chr19
OAZ1	chr19
C19orf35	chr19
LINGO3	chr19
LSM7	chr19
SPPL2B	chr19
TMPRSS9	chr19
TIMM13	chr19
LMNB2	chr19
MIR7108	chr19
LINC01775	chr19
GADD45B	chr19
RNU6-993P	chr19
GNG7	chr19
ELOCP28	chr19
RN7SL121P	chr19
CTC-265F19.2	chr19
MIR7850	chr19
CTC-265F19.3	chr19
CTC-265F19.1	chr19
AC006538.8	chr19
DIRAS1	chr19
AC006538.1	chr19
SLC39A3	chr19
SGTA	chr19
THOP1	chr19
ZNF554	chr19
ZNF555	chr19
AC006130.3	chr19
ZNF556	chr19
AC006130.4	chr19
AC119403.1	chr19
ZNF57	chr19
AC006277.2	chr19
ZNF77	chr19
AC006277.3	chr19
TLE6	chr19
TLE2	chr19
AES	chr19
GNA11	chr19
AC005262.3	chr19
AC005262.4	chr19
GNA15	chr19
AC005264.2	chr19
S1PR4	chr19
NCLN	chr19
CELF5	chr19
AC010649.1	chr19
AC007792.1	chr19
NFIC	chr19
AC005514.2	chr19
SMIM24	chr19
DOHH	chr19
FZR1	chr19
SNORD38	chr19
MFSD12	chr19
C19orf71	chr19
AC005786.5	chr19
AC005786.6	chr19
AC005786.3	chr19
HMG20B	chr19
GIPC3	chr19
TBXA2R	chr19
CACTIN-AS1	chr19
CACTIN	chr19
PIP5K1C	chr19
AC004637.1	chr19
TJP3	chr19
APBA3	chr19
AC005954.4	chr19
AC005954.3	chr19
MRPL54	chr19
RAX2	chr19
AC005777.3	chr19
MATK	chr19
ZFR2	chr19
FTLP5	chr19
ATCAY	chr19
RN7SL202P	chr19
NMRK2	chr19
DAPK3	chr19
MIR637	chr19
EEF2	chr19
SNORD37	chr19
PIAS4	chr19
ZBTB7A	chr19
CTD-2622I13.3	chr19
MAP2K2	chr19
Metazoa_SRP	chr19
CREB3L3	chr19
SIRT6	chr19
ANKRD24	chr19
EBI3	chr19
AC005578.3	chr19
CCDC94	chr19
SHD	chr19
TMIGD2	chr19
FSD1	chr19
STAP2	chr19
AC007292.7	chr19
MPND	chr19
AC007292.4	chr19
EIF1P6	chr19
AC007292.3	chr19
SH3GL1	chr19
AC007292.6	chr19
CHAF1A	chr19
CTB-50L17.5	chr19
UBXN6	chr19
MIR4746	chr19
CTB-50L17.7	chr19
CTB-50L17.8	chr19
CTB-50L17.9	chr19
CTB-50L17.16	chr19
CTB-50L17.10	chr19
PLIN4	chr19
PLIN5	chr19
LRG1	chr19
SEMA6B	chr19
CTB-50L17.2	chr19
TNFAIP8L1	chr19
MYDGF	chr19
DPP9	chr19
DPP9-AS1	chr19
MIR7-3HG	chr19
MIR7-3	chr19
AC005523.3	chr19
FEM1A	chr19
TICAM1	chr19
CTC-518P12.6	chr19
PLIN3	chr19
ARRDC5	chr19
UHRF1	chr19
MIR4747	chr19
KDM4B	chr19
PTPRS	chr19
CTC-482H14.5	chr19
RPL32P34	chr19
LLNLR-304G9.1	chr19
ZNRF4	chr19
TINCR	chr19
SNRPEP4	chr19
SAFB2	chr19
SAFB	chr19
RPL36	chr19
C19orf70	chr19
HSD11B1L	chr19
LONP1	chr19
CATSPERD	chr19
PRR22	chr19
DUS3L	chr19
NRTN	chr19
FUT6	chr19
FUT3	chr19
AC024592.9	chr19
FUT5	chr19
NDUFA11	chr19
AC104532.3	chr19
VMAC	chr19
AC104532.4	chr19
CAPS	chr19
RANBP3	chr19
CTC-232P5.1	chr19
RFX2	chr19
CTC-232P5.3	chr19
CTC-232P5.4	chr19
CTB-66B24.1	chr19
ACSBG2	chr19
CTC-503J8.9	chr19
MLLT1	chr19
CTC-503J8.4	chr19
CTC-503J8.8	chr19
ACER1	chr19
CTB-180A7.3	chr19
CLPP	chr19
ALKBH7	chr19
PSPN	chr19
GTF2F1	chr19
CTB-180A7.6	chr19
MIR6885	chr19
MIR6790	chr19
CTB-180A7.8	chr19
KHSRP	chr19
MIR3940	chr19
SLC25A41	chr19
SLC25A23	chr19
CRB3	chr19
DENND1C	chr19
CTD-2396E7.11	chr19
TUBB4A	chr19
TNFSF9	chr19
CTD-2396E7.7	chr19
CLIC4P2	chr19
Y_RNA	chr19
CD70	chr19
RPL7P50	chr19
TNFSF14	chr19
C3	chr19
CTD-3128G10.7	chr19
GPR108	chr19
MIR6791	chr19
TRIP10	chr19
CTD-3128G10.6	chr19
SH2D3A	chr19
VAV1	chr19
ADGRE1	chr19
CTC-312O10.3	chr19
CTC-312O10.2	chr19
Metazoa_SRP	chr19
ADGRE4P	chr19
RP11-1137G4.3	chr19
RP11-1137G4.4	chr19
RP11-1137G4.5	chr19
CTB-25J19.1	chr19
MBD3L5	chr19
MBD3L4	chr19
MBD3L2	chr19
MBD3L3	chr19
ZNF557	chr19
INSR	chr19
CTB-133G6.1	chr19
CTB-133G6.2	chr19
ARHGEF18	chr19
PEX11G	chr19
C19orf45	chr19
ZNF358	chr19
MCOLN1	chr19
PNPLA6	chr19
CAMSAP3	chr19
MIR6792	chr19
XAB2	chr19
PET100	chr19
PCP2	chr19
CTD-3214H19.6	chr19
STXBP2	chr19
RPS27AP19	chr19
RETN	chr19
MCEMP1	chr19
TRAPPC5	chr19
FCER2	chr19
CLEC4G	chr19
CD209	chr19
RPL21P129	chr19
CLEC4M	chr19
CLEC4GP1	chr19
EXOSC3P2	chr19
EVI5L	chr19
PRR36	chr19
LYPLA2P2	chr19
RNA5SP463	chr19
LRRC8E	chr19
CTD-3193O13.12	chr19
MAP2K7	chr19
TGFBR3L	chr19
CTD-3193O13.1	chr19
SNAPC2	chr19
CTXN1	chr19
CTD-3193O13.8	chr19
TIMM44	chr19
ELAVL1	chr19
CTD-2325M2.1	chr19
CCL25	chr19
FBN3	chr19
CTD-3020H12.3	chr19
CERS4	chr19
CTD-3020H12.4	chr19
CD320	chr19
NDUFA7	chr19
RPS28	chr19
KANK3	chr19
CTD-2550O8.7	chr19
ANGPTL4	chr19
RAB11B-AS1	chr19
MIR4999	chr19
RAB11B	chr19
MARCH2	chr19
RP11-886P16.6	chr19
RP11-886P16.10	chr19
HNRNPM	chr19
PRAM1	chr19
ZNF414	chr19
MYO1F	chr19
AC092316.1	chr19
AC130469.1	chr19
ADAMTS10	chr19
AC130469.2	chr19
LINC01862	chr19
AC092566.1	chr19
AC093230.2	chr19
ACTL9	chr19
RPL23AP78	chr19
OR2Z1	chr19
CTD-2557P19.4	chr19
ZNF558	chr19
CTD-2529P6.3	chr19
MBD3L1	chr19
CTD-2529P6.4	chr19
MUC16	chr19
BOLA3P2	chr19
OR1M4P	chr19
OR1M1	chr19
OR7G2	chr19
OR7G1	chr19
OR7G15P	chr19
OR7G3	chr19
ZNF317	chr19
ELOCP29	chr19
OR7D2	chr19
OR7E16P	chr19
OR7E25P	chr19
OR7D4	chr19
OR7D1P	chr19
OR7E24	chr19
OR7E18P	chr19
OR7E19P	chr19
OR7H1P	chr19
CTC-325H20.4	chr19
ZNF699	chr19
ZNF559	chr19
ZNF559-ZNF177	chr19
CTC-325H20.7	chr19
ZNF177	chr19
CTC-325H20.8	chr19
ZNF266	chr19
ZNF560	chr19
CTC-543D15.3	chr19
CTC-543D15.1	chr19
ZNF426	chr19
CTC-543D15.8	chr19
ZNF121	chr19
ZNF561	chr19
ZNF561-AS1	chr19
ZNF562	chr19
RPS4XP22	chr19
ZNF812P	chr19
CTD-3116E22.8	chr19
CTD-3116E22.6	chr19
CTD-3116E22.7	chr19
ZNF846	chr19
CTD-2623N2.3	chr19
UBE2L4	chr19
CTD-2623N2.5	chr19
FBXL12	chr19
SNORA70	chr19
RPL10P15	chr19
UBL5	chr19
CTD-2623N2.11	chr19
PIN1	chr19
OLFM2	chr19
COL5A3	chr19
CTD-2553C6.1	chr19
RDH8	chr19
C3P1	chr19
MIR5589	chr19
C19orf66	chr19
CTD-2240E14.4	chr19
ANGPTL6	chr19
PPAN	chr19
SNORD105	chr19
SNORD105B	chr19
P2RY11	chr19
EIF3G	chr19
DNMT1	chr19
S1PR2	chr19
MIR4322	chr19
MRPL4	chr19
CTD-2369P2.5	chr19
CTD-2369P2.4	chr19
ICAM1	chr19
CTD-2369P2.8	chr19
ICAM5	chr19
ZGLP1	chr19
FDX2	chr19
RAVER1	chr19
AC114271.2	chr19
ICAM3	chr19
TYK2	chr19
CDC37	chr19
PDE4A	chr19
KEAP1	chr19
CTC-429L19.3	chr19
S1PR5	chr19
ATG4D	chr19
RNU7-140P	chr19
MIR1238	chr19
KRI1	chr19
CDKN2D	chr19
AP1M2	chr19
CTC-539A10.7	chr19
SLC44A2	chr19
ILF3-AS1	chr19
ILF3	chr19
QTRT1	chr19
DNM2	chr19
MIR638	chr19
MIR4748	chr19
MIR199A1	chr19
MIR6793	chr19
TMED1	chr19
C19orf38	chr19
AC007229.3	chr19
CARM1	chr19
YIPF2	chr19
TIMM29	chr19
SMARCA4	chr19
CTC-215O4.4	chr19
RN7SL192P	chr19
uc_338	chr19
LDLR	chr19
MIR6886	chr19
SPC24	chr19
KANK2	chr19
DOCK6	chr19
CTC-510F12.2	chr19
CTC-510F12.3	chr19
CTC-510F12.7	chr19
ANGPTL8	chr19
TSPAN16	chr19
CTC-510F12.4	chr19
RAB3D	chr19
TMEM205	chr19
CCDC159	chr19
PLPPR2	chr19
CTD-2342J14.6	chr19
SWSAP1	chr19
EPOR	chr19
RGL3	chr19
Y_RNA	chr19
CCDC151	chr19
PRKCSH	chr19
ELAVL3	chr19
ZNF653	chr19
MIR7974	chr19
ECSIT	chr19
RN7SL833P	chr19
CTC-398G3.1	chr19
CTC-398G3.2	chr19
CNN1	chr19
ELOF1	chr19
ZNF627	chr19
ACP5	chr19
GAPDHP76	chr19
ZNF887P	chr19
HNRNPA1P10	chr19
ZNF833P	chr19
ZNF823	chr19
CTC-499B15.6	chr19
CTC-499B15.1	chr19
ZNF441	chr19
CTC-499B15.7	chr19
ZNF491	chr19
ZNF440	chr19
CTC-499B15.8	chr19
ZNF439	chr19
AC020951.1	chr19
ZNF69	chr19
ZNF700	chr19
CTD-2006C1.12	chr19
ZNF763	chr19
CTD-2006C1.2	chr19
RNA5SP464	chr19
ZNF433	chr19
RNA5SP465	chr19
ZNF878	chr19
ZNF844	chr19
RNA5SP466	chr19
Y_RNA	chr19
ZNF788	chr19
ZNF20	chr19
RSL24D1P8	chr19
RNA5SP467	chr19
CTC-359D24.3	chr19
ZNF625	chr19
ZNF136	chr19
CTD-2666L21.1	chr19
ZNF44	chr19
CTD-2666L21.3	chr19
CTD-2666L21.2	chr19
ZNF563	chr19
ZNF442	chr19
RPS29P23	chr19
CTD-3105H18.4	chr19
ZNF799	chr19
ZNF443	chr19
CTD-3105H18.7	chr19
ZNF709	chr19
MTND2P40	chr19
MTCO1P27	chr19
MTCO2P27	chr19
MTATP6P27	chr19
PPIAP20	chr19
ZNF564	chr19
CTD-2192J16.21	chr19
CTD-2192J16.11	chr19
PGK1P2	chr19
ZNF490	chr19
ZNF791	chr19
RPL10P16	chr19
MAN2B1	chr19
WDR83	chr19
WDR83OS	chr19
DHPS	chr19
CTD-2192J16.26	chr19
CTD-2659N19.11	chr19
FBXW9	chr19
TNPO2	chr19
SNORD41	chr19
CTD-2659N19.4	chr19
C19orf43	chr19
ASNA1	chr19
BEST2	chr19
HOOK2	chr19
CTD-2659N19.9	chr19
MIR5684	chr19
JUNB	chr19
PRDX2	chr19
RNASEH2A	chr19
RTBDN	chr19
CTD-2265O21.3	chr19
MAST1	chr19
MIR6794	chr19
DNASE2	chr19
CTD-2265O21.7	chr19
KLF1	chr19
GCDH	chr19
RPS6P25	chr19
SYCE2	chr19
MIR5695	chr19
FARSA	chr19
FARSA-AS1	chr19
CALR	chr19
MIR6515	chr19
RAD23A	chr19
GADD45GIP1	chr19
DAND5	chr19
NFIX	chr19
CTC-239J10.1	chr19
AC007787.2	chr19
AC007787.3	chr19
LYL1	chr19
TRMT1	chr19
NACC1	chr19
AC005546.2	chr19
CTC-250I14.3	chr19
STX10	chr19
IER2	chr19
RPL12P42	chr19
CACNA1A	chr19
CCDC130	chr19
MRI1	chr19
CTB-5E10.3	chr19
C19orf53	chr19
ZSWIM4	chr19
CTD-3252C9.2	chr19
RN7SL619P	chr19
CTD-3252C9.4	chr19
MIR24-2	chr19
MIR27A	chr19
MIR23A	chr19
NANOS3	chr19
MIR181C	chr19
MIR181D	chr19
C19orf57	chr19
CC2D1A	chr19
PODNL1	chr19
DCAF15	chr19
RFX1	chr19
CTB-55O6.13	chr19
RLN3	chr19
CTB-55O6.4	chr19
IL27RA	chr19
PALM3	chr19
EEF1DP1	chr19
MISP3	chr19
C19orf67	chr19
SAMD1	chr19
PRKACA	chr19
CTB-55O6.10	chr19
ASF1B	chr19
CTB-55O6.12	chr19
ADGRL1	chr19
RN7SL231P	chr19
CTD-2189E23.1	chr19
CTD-2189E23.2	chr19
LINC01841	chr19
LINC01842	chr19
ADGRE5	chr19
DDX39A	chr19
PKN1	chr19
CTC-548K16.6	chr19
PTGER1	chr19
GIPC1	chr19
SNRPGP15	chr19
DNAJB1	chr19
TECR	chr19
NDUFB7	chr19
CLEC17A	chr19
RN7SL337P	chr19
RN7SL842P	chr19
ADGRE3	chr19
ITGB1P1	chr19
CTD-3093B17.2	chr19
ZNF333	chr19
ADGRE2	chr19
AC005255.3	chr19
OR7A5	chr19
OR7C1	chr19
OR7A10	chr19
OR7A8P	chr19
OR7A2P	chr19
OR7A17	chr19
OR7A18P	chr19
OR7A1P	chr19
OR7A3P	chr19
OR7A11P	chr19
OR7A15P	chr19
OR7C2	chr19
SLC1A6	chr19
CCDC105	chr19
CASP14	chr19
OR1I1	chr19
SYDE1	chr19
ILVBL	chr19
AC003956.1	chr19
OR10B1P	chr19
RNU6-782P	chr19
NOTCH3	chr19
MIR6795	chr19
AC004257.1	chr19
EPHX3	chr19
BRD4	chr19
AC005776.1	chr19
LLNLR-246C6.1	chr19
AKAP8	chr19
AC005785.2	chr19
AKAP8L	chr19
AC005785.5	chr19
AC006128.2	chr19
WIZ	chr19
RASAL3	chr19
PGLYRP2	chr19
CYP4F22	chr19
CTB-187L3.1	chr19
CYP4F23P	chr19
AD000091.3	chr19
RPL23AP2	chr19
AD000091.2	chr19
CYP4F8	chr19
CYP4F3	chr19
CYP4F10P	chr19
CYP4F12	chr19
OR10H2	chr19
OR10H3	chr19
CYP4F24P	chr19
LLNLR-249E10.1	chr19
OR10H5	chr19
OR10H1	chr19
ZNF861P	chr19
LINC01764	chr19
UCA1	chr19
LINC01835	chr19
CYP4F36P	chr19
CYP4F2	chr19
AC005336.5	chr19
LLNLF-158E9.1	chr19
AC005336.4	chr19
CYP4F11	chr19
OR10H4	chr19
CYP4F9P	chr19
LINC00661	chr19
AC114273.3	chr19
LINC00905	chr19
SNX33P1	chr19
LLNLF-136C3.1	chr19
OR1AB1P	chr19
LINC01855	chr19
TPM4	chr19
CTD-2231E14.2	chr19
CTD-2231E14.5	chr19
RAB8A	chr19
CTD-2231E14.8	chr19
HSH2D	chr19
CIB3	chr19
FAM32A	chr19
CTD-2562J15.4	chr19
Metazoa_SRP	chr19
AP1M1	chr19
CTD-2562J15.6	chr19
KLF2	chr19
CTD-2013N17.7	chr19
EPS15L1	chr19
CTD-2013N17.6	chr19
CTD-2013N17.1	chr19
CTD-2013N17.4	chr19
CALR3	chr19
C19orf44	chr19
CHERP	chr19
RN7SL146P	chr19
CTD-3222D19.12	chr19
SLC35E1	chr19
CTD-3222D19.10	chr19
CTD-3222D19.8	chr19
MED26	chr19
CTD-3222D19.9	chr19
CTD-3222D19.4	chr19
CTC-429P9.2	chr19
CTC-429P9.1	chr19
SMIM7	chr19
CTC-429P9.3	chr19
CTC-429P9.5	chr19
TMEM38A	chr19
CTD-2538G9.3	chr19
NWD1	chr19
CTD-2538G9.6	chr19
SIN3B	chr19
CTD-2538G9.5	chr19
F2RL3	chr19
CPAMD8	chr19
RN7SL835P	chr19
RN7SL823P	chr19
CTD-2528A14.1	chr19
HAUS8	chr19
CTD-2528A14.3	chr19
MYO9B	chr19
CTD-2528A14.5	chr19
CTD-3032J10.2	chr19
CTD-3032J10.4	chr19
CTD-3032J10.3	chr19
USE1	chr19
OCEL1	chr19
NR2F6	chr19
USHBP1	chr19
BABAM1	chr19
ANKLE1	chr19
ABHD8	chr19
MRPL34	chr19
CTD-2278I10.4	chr19
DDA1	chr19
ANO8	chr19
GTPBP3	chr19
PLVAP	chr19
CTD-2278I10.1	chr19
CTD-2521M24.13	chr19
BST2	chr19
BISPR	chr19
MVB12A	chr19
CTD-2521M24.6	chr19
CTD-2521M24.4	chr19
TMEM221	chr19
CTD-2521M24.11	chr19
NXNL1	chr19
SLC27A1	chr19
CTD-3131K8.2	chr19
PGLS	chr19
CTD-3131K8.3	chr19
FAM129C	chr19
COLGALT1	chr19
CTD-3131K8.1	chr19
UNC13A	chr19
CTD-3149D2.3	chr19
CTD-3149D2.2	chr19
MAP1S	chr19
FCHO1	chr19
B3GNT3	chr19
INSL3	chr19
JAK3	chr19
RPL18A	chr19
SNORA68	chr19
AC005796.2	chr19
SLC5A5	chr19
CCDC124	chr19
KCNN1	chr19
RNA5SP468	chr19
ARRDC2	chr19
CTB-52I2.7	chr19
CTB-52I2.4	chr19
CTB-52I2.3	chr19
RPS18P13	chr19
IL12RB1	chr19
MAST3	chr19
PIK3R2	chr19
IFI30	chr19
MPV17L2	chr19
RAB3A	chr19
AC068499.10	chr19
PDE4C	chr19
KIAA1683	chr19
JUND	chr19
MIR3188	chr19
RPL39P38	chr19
LSM4	chr19
RN7SL513P	chr19
PGPEP1	chr19
GDF15	chr19
MIR3189	chr19
LRRC25	chr19
SSBP4	chr19
ISYNA1	chr19
CTD-3137H5.1	chr19
ELL	chr19
CTD-3137H5.4	chr19
AC005387.3	chr19
FKBP8	chr19
AC005387.2	chr19
KXD1	chr19
AC005253.2	chr19
UBA52	chr19
CRLF1	chr19
C19orf60	chr19
TMEM59L	chr19
RN7SL155P	chr19
KLHL26	chr19
CRTC1	chr19
COMP	chr19
UPF1	chr19
CERS1	chr19
AC005197.2	chr19
COPE	chr19
DDX49	chr19
HOMER3	chr19
AC005932.1	chr19
RN7SL70P	chr19
SUGP2	chr19
ARMC6	chr19
SLC25A42	chr19
TMEM161A	chr19
MEF2B	chr19
BORCS8	chr19
RFXANK	chr19
NR2C2AP	chr19
NCAN	chr19
RNU6-1028P	chr19
LLNLR-259H9.1	chr19
HAPLN4	chr19
TM6SF2	chr19
SUGP1	chr19
MAU2	chr19
GATAD2A	chr19
CTB-184G21.3	chr19
MIR640	chr19
TSSK6	chr19
NDUFA13	chr19
YJEFN3	chr19
CILP2	chr19
PBX4	chr19
PHF5CP	chr19
AC002306.1	chr19
LPAR2	chr19
GMIP	chr19
ATP13A1	chr19
ZNF101	chr19
CTC-412M14.6	chr19
CTC-412M14.5	chr19
ZNF14	chr19
CTC-559E9.12	chr19
CTC-559E9.9	chr19
LINC00663	chr19
CTC-559E9.2	chr19
CTC-559E9.6	chr19
ZNF506	chr19
CTC-559E9.5	chr19
BNIP3P9	chr19
ZNF253	chr19
BNIP3P10	chr19
CTC-559E9.8	chr19
ZNF93	chr19
AC007204.2	chr19
CTC-559E9.13	chr19
AC007204.3	chr19
ZNF682	chr19
AC006539.3	chr19
AC006539.6	chr19
BNIP3P13	chr19
ZNF90	chr19
AC006539.2	chr19
CTC-260E6.12	chr19
CTC-260E6.6	chr19
CTC-260E6.9	chr19
BNIP3P15	chr19
ZNF486	chr19
BNIP3P16	chr19
CTC-260E6.7	chr19
CTC-260E6.3	chr19
CTC-260E6.4	chr19
BNIP3P17	chr19
AC078899.4	chr19
AC078899.1	chr19
BNIP3P18	chr19
AC078899.3	chr19
BNIP3P19	chr19
CTC-575C13.3	chr19
ZNF826P	chr19
BNIP3P20	chr19
CTC-575C13.4	chr19
MIR1270	chr19
BNIP3P22	chr19
CTC-513N18.6	chr19
BNIP3P23	chr19
ZNF737	chr19
VN1R78P	chr19
CTD-2332E11.2	chr19
ZNF626	chr19
CTD-2542C24.14	chr19
CTD-2542C24.2	chr19
CTD-2626G11.2	chr19
VN1R79P	chr19
ZNF66	chr19
BNIP3P24	chr19
CTD-2542C24.3	chr19
ZNF85	chr19
CTD-2542C24.5	chr19
KRT18P40	chr19
CTD-2542C24.8	chr19
ZNF430	chr19
CTD-2542C24.9	chr19
VN1R80P	chr19
ZNF714	chr19
RNA5SP469	chr19
VN1R81P	chr19
ZNF431	chr19
RPL7AP10	chr19
CTD-3233P19.8	chr19
CTD-3233P19.7	chr19
RPL36AP51	chr19
CTD-3030D20.1	chr19
VN1R83P	chr19
ZNF708	chr19
BNIP3P25	chr19
ZNF738	chr19
CTD-2561J22.1	chr19
CTD-2561J22.2	chr19
ZNF493	chr19
CTD-2561J22.5	chr19
LINC00664	chr19
ZNF429	chr19
BNIP3P26	chr19
RP11-678G14.2	chr19
RP11-678G14.3	chr19
RP11-678G14.4	chr19
RP11-678G14.5	chr19
RP11-420K14.1	chr19
MTDHP3	chr19
MTDHP4	chr19
VN1R84P	chr19
ZNF100	chr19
RP11-420K14.6	chr19
RP11-420K14.8	chr19
BRI3BPP1	chr19
ZNF43	chr19
BNIP3P27	chr19
ZNF208	chr19
MTDHP2	chr19
AC003973.3	chr19
BNIP3P28	chr19
AC003973.4	chr19
AC003973.5	chr19
ZNF257	chr19
BNIP3P29	chr19
ZNF92P2	chr19
RP11-157B13.1	chr19
PCGF7P	chr19
MTDHP5	chr19
VN1R85P	chr19
ZNF676	chr19
BNIP3P30	chr19
RP11-157B13.10	chr19
RP11-157B13.7	chr19
RP11-157B13.8	chr19
ZNF729	chr19
BNIP3P31	chr19
CTB-31C7.3	chr19
RPL34P34	chr19
ZNF98	chr19
AC011516.1	chr19
BNIP3P32	chr19
AC025811.3	chr19
BNIP3P33	chr19
ZNF209P	chr19
AC004004.2	chr19
CTC-457E21.1	chr19
LINC01233	chr19
RNU6-1179P	chr19
CTC-457E21.10	chr19
GOLGA2P9	chr19
CTC-457E21.5	chr19
CTC-457E21.4	chr19
LINC01785	chr19
CTC-457E21.7	chr19
ZNF492	chr19
CTC-457E21.9	chr19
ZNF849P	chr19
RPL34P33	chr19
CTC-451A6.5	chr19
VN1R87P	chr19
ZNF99	chr19
CTB-159G17.4	chr19
CTB-159G17.3	chr19
BNIP3P34	chr19
ZNF723P	chr19
BNIP3P35	chr19
VN1R88P	chr19
CTD-2579N5.3	chr19
CTD-2579N5.4	chr19
ZNF728	chr19
BNIP3P36	chr19
LINC01859	chr19
LINC01858	chr19
CTD-2291D10.3	chr19
CTD-2291D10.4	chr19
ZNF730	chr19
BNIP3P37	chr19
RP11-369G6.2	chr19
SNX6P1	chr19
RP11-15H20.2	chr19
ZNF724	chr19
BNIP3P38	chr19
IPO5P1	chr19
RP11-15H20.6	chr19
VN1R90P	chr19
VN1R91P	chr19
ZNF91	chr19
CTB-176F20.3	chr19
BNIP3P8	chr19
CDC42EP3P1	chr19
LINC01224	chr19
VN1R92P	chr19
LLNLF-18A12.1	chr19
ZNF725P	chr19
ZNF675	chr19
RP11-359H18.2	chr19
RPS27P29	chr19
VN1R93P	chr19
ZNF681	chr19
RP11-255H23.2	chr19
BNIP3P39	chr19
RP11-255H23.4	chr19
RPSAP58	chr19
RP11-255H23.5	chr19
ZNF726	chr19
CTB-92J24.3	chr19
CTB-92J24.2	chr19
ZNF92P3	chr19
RNA5-8SP4	chr19
ZNF254	chr19
CTD-2017D11.1	chr19
CTD-2017D11.2	chr19
BNIP3P40	chr19
CTD-2027I19.3	chr19
CTD-2027I19.2	chr19
ERVK-28	chr19
CTB-151G24.2	chr19
LINC00662	chr19
CTC-459F4.1	chr19
CTC-459F4.3	chr19
CTC-459F4.9	chr19
CTC-459F4.6	chr19
SLC25A1P5	chr19
CTC-459F4.5	chr19
CTC-459F4.7	chr19
AC022153.1	chr19
CTC-459F4.8	chr19
AC005758.1	chr19
AC005357.1	chr19
CTD-2043I16.1	chr19
CTB-70G10.1	chr19
AC005780.1	chr19
AC093074.1	chr19
AC005307.1	chr19
AC005307.4	chr19
AC005616.1	chr19
AC005616.2	chr19
AC005394.1	chr19
AC079466.1	chr19
AC005307.3	chr19
MAN1A2P1	chr19
AC007795.1	chr19
AC011524.1	chr19
AC008991.1	chr19
AC011524.2	chr19
AC011524.3	chr19
LINC00906	chr19
RNA5SP470	chr19
LINC01532	chr19
UQCRFS1	chr19
CTB-32O4.2	chr19
CTB-32O4.3	chr19
CTB-32O4.4	chr19
RN7SL340P	chr19
CTC-525D6.1	chr19
CTC-525D6.5	chr19
CTC-525D6.2	chr19
CTC-525D6.3	chr19
VSTM2B	chr19
POP4	chr19
PLEKHF1	chr19
C19orf12	chr19
CCNE1	chr19
CTD-2057D4.2	chr19
CTC-448F2.7	chr19
CTC-448F2.3	chr19
URI1	chr19
RPL9P32	chr19
CTC-448F2.4	chr19
TAF9P3	chr19
CTC-448F2.6	chr19
AC005597.1	chr19
ZNF536	chr19
CTD-2001J20.1	chr19
CTC-565M22.1	chr19
CTC-400I9.2	chr19
LINC01834	chr19
CTC-400I9.3	chr19
LLNLR-263F3.1	chr19
LINC01791	chr19
TSHZ3	chr19
AC007796.1	chr19
CTC-439O9.1	chr19
AC008992.1	chr19
CTD-2050I18.2	chr19
CTD-2050I18.1	chr19
AC011525.2	chr19
AC011525.4	chr19
RNA5SP471	chr19
RNU6-967P	chr19
LINC01837	chr19
CTC-360P9.1	chr19
LINC01533	chr19
LINC01782	chr19
AC011518.2	chr19
RNA5SP472	chr19
ZNF507	chr19
AC007773.2	chr19
DPY19L3	chr19
PDCD5	chr19
ANKRD27	chr19
SNORA68	chr19
RPS12P31	chr19
RN7SL789P	chr19
CTC-379B2.4	chr19
RGS9BP	chr19
CTD-2538C1.2	chr19
NUDT19	chr19
CTD-2538C1.3	chr19
TDRD12	chr19
CTD-2085J24.5	chr19
SLC7A9	chr19
CTD-2085J24.3	chr19
RN7SKP22	chr19
CEP89	chr19
RPL31P60	chr19
FAAP24	chr19
RHPN2	chr19
CTC-461H2.2	chr19
CTC-461H2.3	chr19
GPATCH1	chr19
WDR88	chr19
LRP3	chr19
CTD-2540B15.10	chr19
SLC7A10	chr19
CTD-2540B15.6	chr19
CTD-2540B15.12	chr19
CEBPA	chr19
CEBPA-AS1	chr19
CTD-2540B15.9	chr19
RPS3AP50	chr19
AKR1B1P7	chr19
CEBPG	chr19
PEPD	chr19
CTD-2329C7.2	chr19
RPL21P131	chr19
CHST8	chr19
KCTD15	chr19
CTC-526N19.1	chr19
RN7SL150P	chr19
RPS4XP23	chr19
RPS4XP20	chr19
RPS4XP21	chr19
CHCHD2P3	chr19
LSM14A	chr19
KIAA0355	chr19
RPL29P33	chr19
AC010504.2	chr19
GPI	chr19
PDCD2L	chr19
RN7SL154P	chr19
CTD-2588C8.8	chr19
UBA2	chr19
WTIP	chr19
RPS26P55	chr19
ZNF807	chr19
SCGB1B2P	chr19
SCGB2B2	chr19
CTD-2553L13.7	chr19
SNORD111	chr19
CTD-2553L13.4	chr19
CTD-2553L13.5	chr19
CTD-2553L13.9	chr19
ZNF302	chr19
